WIS-L-0012052_lg.jpg,Cetraria laevigata,6,22,21259
WIS-L-0012052_lg.jpg,Laerigate Rass,5,17,16399
WIS-L-0012056_lg.jpg,Cetraria laevigata,9,48,47271
WIS-L-0012056_lg.jpg,Laevigata Rass,5,37,37383
WIS-L-0012056_lg.jpg,Cetraria caevigata,10,38,38298
WIS-L-0012062_lg.jpg,Caelocaulen muricatum,3,28,28024
WIS-L-0012062_lg.jpg,Caelocaulon muricatum,7,13,12713
WIS-L-0012070_lg.jpg,Cetrelia cetrarioides,12,24,23981
WIS-L-0012070_lg.jpg,Cetrelia cefrarioides,5,13,12663
WIS-L-0012070_lg.jpg,Cetrelia cetrarioides,12,55,55652
WIS-L-0012071_lg.jpg,Cetrelia cetrarioides,5,35,34163
WIS-L-0012071_lg.jpg,Cetrelia cetrarioides,8,25,24773
WIS-L-0012071_lg.jpg,Cetrelia cetrarioides,15,86,85058
WIS-L-0012077_lg.jpg,Cetraria delisea,3,28,28005
WIS-L-0012077_lg.jpg,Cetraria delisea,6,12,11351
,,,6965,
,,,52.0,
